State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount
puducherry,2023,3,Recharge & bill payments,733610,749217503
puducherry,2023,3,Financial Services,7290,7192768
puducherry,2023,3,Others,6041,4697276
puducherry,2021,2,Peer-to-peer payments,1581221,5266478797
puducherry,2021,2,Merchant payments,1437110,932602617
puducherry,2021,2,Recharge & bill payments,719252,289799593
puducherry,2021,2,Financial Services,4851,4980243
puducherry,2021,2,Others,8953,4973445
puducherry,2021,1,Peer-to-peer payments,1406958,4798646712
puducherry,2021,1,Merchant payments,1385444,857787315
puducherry,2021,1,Recharge & bill payments,504499,231829246
puducherry,2021,1,Financial Services,5073,5953397
puducherry,2021,1,Others,7458,5092899
puducherry,2021,4,Merchant payments,3052713,1864951565
puducherry,2021,4,Peer-to-peer payments,2530821,8113722339
puducherry,2021,4,Recharge & bill payments,762641,428453211
puducherry,2021,4,Financial Services,5995,7655925
puducherry,2021,4,Others,16640,8868759
puducherry,2021,3,Merchant payments,2273996,1443176801
puducherry,2021,3,Peer-to-peer payments,2089199,6918396493
puducherry,2021,3,Recharge & bill payments,741388,356068931
puducherry,2021,3,Financial Services,4733,5523949
puducherry,2021,3,Others,12410,6808255
manipur,2019,2,Peer-to-peer payments,120153,679785849
manipur,2019,2,Recharge & bill payments,116500,23573234
manipur,2019,2,Merchant payments,18044,15996651
manipur,2019,2,Financial Services,387,91955
manipur,2019,2,Others,2341,3342252
manipur,2019,1,Peer-to-peer payments,127067,619919870
manipur,2019,1,Recharge & bill payments,120000,22106830
manipur,2019,1,Merchant payments,15190,14580183
manipur,2019,1,Financial Services,800,174777
manipur,2019,1,Others,2352,3116398
manipur,2019,4,Recharge & bill payments,212136,44202546
manipur,2019,4,Peer-to-peer payments,211927,1123258478
manipur,2019,4,Merchant payments,23094,30486780
manipur,2019,4,Financial Services,548,240641
manipur,2019,4,Others,1639,2709234
manipur,2019,3,Recharge & bill payments,180057,36634657
manipur,2019,3,Peer-to-peer payments,144965,803335616
manipur,2019,3,Merchant payments,17683,20490224
manipur,2019,3,Financial Services,358,367865
manipur,2019,3,Others,1945,2723638
manipur,2022,2,Peer-to-peer payments,2843426,12704512238
manipur,2022,2,Merchant payments,1709547,1757831052
manipur,2022,2,Recharge & bill payments,1533778,448637966
manipur,2022,2,Financial Services,4069,4753628
manipur,2022,2,Others,14812,7175748
manipur,2022,1,Peer-to-peer payments,2517626,12169368063
manipur,2022,1,Recharge & bill payments,1528476,469035958
manipur,2022,1,Merchant payments,1247205,1489604137
manipur,2022,1,Financial Services,4878,6057615
manipur,2022,1,Others,15494,10435303
manipur,2022,4,Peer-to-peer payments,3259645,13133729481
manipur,2022,4,Merchant payments,1828984,2074698993
manipur,2022,4,Recharge & bill payments,1325391,406031254
manipur,2022,4,Financial Services,4691,5754919
manipur,2022,4,Others,9959,5742049
manipur,2022,3,Peer-to-peer payments,3127266,12927705072
manipur,2022,3,Merchant payments,1829741,2010460357
manipur,2022,3,Recharge & bill payments,1379911,432182393
manipur,2022,3,Financial Services,4524,4671353
manipur,2022,3,Others,11300,6411090
manipur,2020,2,Peer-to-peer payments,533206,2980242535
manipur,2020,2,Recharge & bill payments,450830,107589094
manipur,2020,2,Merchant payments,92110,106540409
manipur,2020,2,Financial Services,1676,1457570
manipur,2020,2,Others,5246,3106603
manipur,2020,1,Peer-to-peer payments,451733,2458093401
manipur,2020,1,Recharge & bill payments,285234,62688260
manipur,2020,1,Merchant payments,78067,74202067
manipur,2020,1,Financial Services,622,354184
manipur,2020,1,Others,3145,3252467
manipur,2020,4,Peer-to-peer payments,892853,5172499337
manipur,2020,4,Recharge & bill payments,436450,114202616
manipur,2020,4,Merchant payments,289050,307902115
manipur,2020,4,Financial Services,1806,2448402
manipur,2020,4,Others,7693,5172086
manipur,2020,3,Peer-to-peer payments,774786,4301284799
manipur,2020,3,Recharge & bill payments,464659,113190539
manipur,2020,3,Merchant payments,170653,195132026
manipur,2020,3,Financial Services,1878,1593035
manipur,2020,3,Others,8192,4775719
manipur,2018,2,Recharge & bill payments,77991,11541247
manipur,2018,2,Peer-to-peer payments,60365,232157389
manipur,2018,2,Financial Services,5992,1241901
manipur,2018,2,Merchant payments,4041,5366759
manipur,2018,2,Others,3332,2902422
manipur,2018,1,Recharge & bill payments,50212,6463184
manipur,2018,1,Peer-to-peer payments,26382,115495173
manipur,2018,1,Financial Services,2660,412579
manipur,2018,1,Merchant payments,1614,3616475
manipur,2018,1,Others,3201,2058760
manipur,2018,4,Recharge & bill payments,113507,18898063
manipur,2018,4,Peer-to-peer payments,104872,562009595
manipur,2018,4,Merchant payments,13333,20685433
manipur,2018,4,Financial Services,1452,307325
manipur,2018,4,Others,2946,3783141
manipur,2018,3,Peer-to-peer payments,95204,357768750
manipur,2018,3,Recharge & bill payments,81323,13912990
manipur,2018,3,Merchant payments,7396,9180953
manipur,2018,3,Financial Services,2577,333081
manipur,2018,3,Others,2758,2135468
manipur,2023,2,Peer-to-peer payments,812842,3763543566
manipur,2023,2,Merchant payments,499534,569980400
manipur,2023,2,Recharge & bill payments,290239,127777535
manipur,2023,2,Financial Services,1849,1430976
manipur,2023,2,Others,1807,1144176
manipur,2023,1,Peer-to-peer payments,1703742,7281781083
manipur,2023,1,Merchant payments,933135,1083073192
manipur,2023,1,Recharge & bill payments,613398,214427498
manipur,2023,1,Financial Services,3529,3178295
manipur,2023,1,Others,4579,3104024
manipur,2023,3,Peer-to-peer payments,450548,3054677807
manipur,2023,3,Merchant payments,222132,418107590
manipur,2023,3,Recharge & bill payments,189582,131240898
manipur,2023,3,Financial Services,2290,3551704
manipur,2023,3,Others,926,708602
manipur,2021,2,Peer-to-peer payments,1372821,7041837917
manipur,2021,2,Recharge & bill payments,1187952,305103750
manipur,2021,2,Merchant payments,510734,531484849
manipur,2021,2,Financial Services,4165,4256098
manipur,2021,2,Others,10603,7145346
manipur,2021,1,Peer-to-peer payments,1117829,6402367883
manipur,2021,1,Recharge & bill payments,796590,223955812
manipur,2021,1,Merchant payments,377280,433297594
manipur,2021,1,Financial Services,3398,4385333
manipur,2021,1,Others,8438,6280890
manipur,2021,4,Peer-to-peer payments,2199970,10998828287
manipur,2021,4,Recharge & bill payments,1451488,412791673
manipur,2021,4,Merchant payments,1013985,1229517397
manipur,2021,4,Financial Services,4671,5941100
manipur,2021,4,Others,17325,11393578
manipur,2021,3,Peer-to-peer payments,1819423,9134806594
manipur,2021,3,Recharge & bill payments,1368584,367664440
manipur,2021,3,Merchant payments,735707,889317377
manipur,2021,3,Financial Services,3460,5625517
manipur,2021,3,Others,14222,9447098
maharashtra,2019,2,Peer-to-peer payments,42546317,1.31E+11
maharashtra,2019,2,Recharge & bill payments,29395661,12197234771
maharashtra,2019,2,Merchant payments,27854042,9728561726
maharashtra,2019,2,Financial Services,182840,45291636
maharashtra,2019,2,Others,1170993,765228265
maharashtra,2019,1,Peer-to-peer payments,37360716,97373087988
maharashtra,2019,1,Recharge & bill payments,24540041,8256500586
maharashtra,2019,1,Merchant payments,12069119,5172594695
maharashtra,2019,1,Financial Services,287569,49487746
maharashtra,2019,1,Others,821624,569019903
maharashtra,2019,4,Merchant payments,80127804,27209874138
maharashtra,2019,4,Peer-to-peer payments,78795871,2.27E+11
maharashtra,2019,4,Recharge & bill payments,40705998,17794666215
maharashtra,2019,4,Financial Services,129755,49622863
maharashtra,2019,4,Others,1501192,672210824
maharashtra,2019,3,Peer-to-peer payments,57991699,1.66E+11
maharashtra,2019,3,Merchant payments,54683738,17545729507
maharashtra,2019,3,Recharge & bill payments,34309301,15471698543
maharashtra,2019,3,Financial Services,231467,54108447
maharashtra,2019,3,Others,1519376,814284077
maharashtra,2022,2,Merchant payments,810961772,4.28E+11
maharashtra,2022,2,Peer-to-peer payments,470258043,1.50E+12
maharashtra,2022,2,Recharge & bill payments,124280427,75110969246
maharashtra,2022,2,Financial Services,490152,559321829
maharashtra,2022,2,Others,1542719,930827919
maharashtra,2022,1,Merchant payments,646277671,3.40E+11
maharashtra,2022,1,Peer-to-peer payments,411989717,1.27E+12
maharashtra,2022,1,Recharge & bill payments,108896881,64507860103
maharashtra,2022,1,Financial Services,583243,677612619
maharashtra,2022,1,Others,1758926,1084139453
maharashtra,2022,4,Merchant payments,1025666187,5.03E+11
maharashtra,2022,4,Peer-to-peer payments,535142126,1.62E+12
maharashtra,2022,4,Recharge & bill payments,126118544,83576414221
maharashtra,2022,4,Financial Services,620124,699276779
maharashtra,2022,4,Others,1228291,914951674
maharashtra,2022,3,Merchant payments,876618082,4.32E+11
maharashtra,2022,3,Peer-to-peer payments,483481713,1.43E+12
maharashtra,2022,3,Recharge & bill payments,124545840,79360150487
maharashtra,2022,3,Financial Services,521362,571583115
maharashtra,2022,3,Others,1222420,831183386
maharashtra,2020,2,Peer-to-peer payments,74295930,2.40E+11
maharashtra,2020,2,Recharge & bill payments,60856480,23112343247
maharashtra,2020,2,Merchant payments,48965388,32859184582
maharashtra,2020,2,Financial Services,206461,211733275
maharashtra,2020,2,Others,466502,242917371
maharashtra,2020,1,Merchant payments,100337738,35200130304
maharashtra,2020,1,Peer-to-peer payments,87067410,2.63E+11
maharashtra,2020,1,Recharge & bill payments,50199498,21603565070
maharashtra,2020,1,Financial Services,123476,91363684
maharashtra,2020,1,Others,1215959,558931962
maharashtra,2020,4,Merchant payments,189845640,1.04E+11
maharashtra,2020,4,Peer-to-peer payments,151741840,4.86E+11
maharashtra,2020,4,Recharge & bill payments,64556682,31556917821
maharashtra,2020,4,Financial Services,398409,418399992
maharashtra,2020,4,Others,1078433,627692680
maharashtra,2020,3,Peer-to-peer payments,108436214,3.52E+11
maharashtra,2020,3,Merchant payments,100808237,60171102123
maharashtra,2020,3,Recharge & bill payments,58082283,27915727882
maharashtra,2020,3,Financial Services,325453,333669599
maharashtra,2020,3,Others,658737,331024593
maharashtra,2018,2,Recharge & bill payments,12384216,3725800358
maharashtra,2018,2,Peer-to-peer payments,7772336,30782831245
maharashtra,2018,2,Merchant payments,1306326,1226121649
maharashtra,2018,2,Financial Services,262875,85545909
maharashtra,2018,2,Others,559987,536758077
maharashtra,2018,1,Recharge & bill payments,9670237,2283567431
maharashtra,2018,1,Peer-to-peer payments,5227770,18283896464
maharashtra,2018,1,Merchant payments,616779,576964070
maharashtra,2018,1,Financial Services,235051,60997258
maharashtra,2018,1,Others,637197,506188032
maharashtra,2018,4,Peer-to-peer payments,20824667,68974011019
maharashtra,2018,4,Recharge & bill payments,18071025,5860865070
maharashtra,2018,4,Merchant payments,6047705,3985195742
maharashtra,2018,4,Financial Services,325121,77345546
maharashtra,2018,4,Others,821705,621519669
maharashtra,2018,3,Recharge & bill payments,14371791,4547486090
maharashtra,2018,3,Peer-to-peer payments,13470065,45466534003
maharashtra,2018,3,Merchant payments,2797204,1702220875
maharashtra,2018,3,Financial Services,234598,52348968
maharashtra,2018,3,Others,664880,492227795
maharashtra,2023,2,Merchant payments,1289778683,5.68E+11
maharashtra,2023,2,Peer-to-peer payments,620475611,1.92E+12
maharashtra,2023,2,Recharge & bill payments,151613474,1.13E+11
maharashtra,2023,2,Financial Services,697164,821061690
maharashtra,2023,2,Others,1152916,870693412
maharashtra,2023,1,Merchant payments,1134579287,5.03E+11
maharashtra,2023,1,Peer-to-peer payments,572326605,1.75E+12
maharashtra,2023,1,Recharge & bill payments,139414546,1.05E+11
maharashtra,2023,1,Financial Services,667987,763120514
maharashtra,2023,1,Others,1280074,953990262
maharashtra,2023,3,Merchant payments,1442968360,6.23E+11
maharashtra,2023,3,Peer-to-peer payments,689021709,2.01E+12
maharashtra,2023,3,Recharge & bill payments,156785138,1.21E+11
maharashtra,2023,3,Financial Services,824436,1088491523
maharashtra,2023,3,Others,1078944,831084802
maharashtra,2021,2,Merchant payments,247194293,1.51E+11
maharashtra,2021,2,Peer-to-peer payments,228551961,7.20E+11
maharashtra,2021,2,Recharge & bill payments,96271138,43154405548
maharashtra,2021,2,Financial Services,504252,536780917
maharashtra,2021,2,Others,1094842,699738247
maharashtra,2021,1,Merchant payments,253043309,1.29E+11
maharashtra,2021,1,Peer-to-peer payments,187021609,5.99E+11
maharashtra,2021,1,Recharge & bill payments,76389103,40057211827
maharashtra,2021,1,Financial Services,439551,492900202
maharashtra,2021,1,Others,966668,630909553
maharashtra,2021,4,Merchant payments,540351277,3.06E+11
maharashtra,2021,4,Peer-to-peer payments,361865450,1.11E+12
maharashtra,2021,4,Recharge & bill payments,105990417,58087950922
maharashtra,2021,4,Financial Services,606265,707102765
maharashtra,2021,4,Others,1918093,1188658731
maharashtra,2021,3,Merchant payments,390051884,2.17E+11
maharashtra,2021,3,Peer-to-peer payments,296951706,8.91E+11
maharashtra,2021,3,Recharge & bill payments,103943973,50242023586
maharashtra,2021,3,Financial Services,448646,579098938
maharashtra,2021,3,Others,1477851,873324624
lakshadweep,2019,2,Recharge & bill payments,1448,436735
lakshadweep,2019,2,Peer-to-peer payments,1318,8602732
lakshadweep,2019,2,Merchant payments,137,190716
lakshadweep,2019,2,Others,23,12340
lakshadweep,2019,1,Peer-to-peer payments,1183,8221402
lakshadweep,2019,1,Recharge & bill payments,1173,353870
lakshadweep,2019,1,Merchant payments,113,183062
lakshadweep,2019,1,Others,12,27795
lakshadweep,2019,4,Recharge & bill payments,1801,618155
lakshadweep,2019,4,Peer-to-peer payments,1753,10383413
lakshadweep,2019,4,Merchant payments,188,211413
lakshadweep,2019,4,Financial Services,2,34
lakshadweep,2019,4,Others,21,56896
lakshadweep,2019,3,Recharge & bill payments,1528,503049
lakshadweep,2019,3,Peer-to-peer payments,1455,8923273
lakshadweep,2019,3,Merchant payments,111,215159
lakshadweep,2019,3,Others,10,10278
lakshadweep,2022,2,Peer-to-peer payments,8491,48451728
lakshadweep,2022,2,Recharge & bill payments,5366,2386144
lakshadweep,2022,2,Merchant payments,3602,4895657
lakshadweep,2022,2,Financial Services,59,87127
lakshadweep,2022,2,Others,51,108944
lakshadweep,2022,1,Peer-to-peer payments,7913,48590864
lakshadweep,2022,1,Recharge & bill payments,5334,2322580
lakshadweep,2022,1,Merchant payments,3048,3838358
lakshadweep,2022,1,Financial Services,39,38274
lakshadweep,2022,1,Others,63,149355
lakshadweep,2022,4,Peer-to-peer payments,8686,47450386
lakshadweep,2022,4,Recharge & bill payments,4557,2024739
lakshadweep,2022,4,Merchant payments,3819,5250991
lakshadweep,2022,4,Financial Services,35,26453
lakshadweep,2022,4,Others,50,61304
lakshadweep,2022,3,Peer-to-peer payments,7533,40029003
lakshadweep,2022,3,Recharge & bill payments,4441,1936538
lakshadweep,2022,3,Merchant payments,3142,5469200
lakshadweep,2022,3,Financial Services,64,63629
lakshadweep,2022,3,Others,61,81636
lakshadweep,2020,2,Recharge & bill payments,4497,1061694
lakshadweep,2020,2,Peer-to-peer payments,2176,14718605
lakshadweep,2020,2,Merchant payments,472,971609
lakshadweep,2020,2,Financial Services,60,158593
lakshadweep,2020,2,Others,15,32419
lakshadweep,2020,1,Recharge & bill payments,2684,789255
lakshadweep,2020,1,Peer-to-peer payments,2068,12463327
lakshadweep,2020,1,Merchant payments,387,216594
lakshadweep,2020,1,Others,12,33192
lakshadweep,2020,4,Recharge & bill payments,5187,1499298
lakshadweep,2020,4,Peer-to-peer payments,4741,27284123
lakshadweep,2020,4,Merchant payments,1668,1227101
lakshadweep,2020,4,Financial Services,22,13968
lakshadweep,2020,4,Others,32,86826
lakshadweep,2020,3,Recharge & bill payments,4696,1186947
lakshadweep,2020,3,Peer-to-peer payments,2946,19189391
lakshadweep,2020,3,Merchant payments,903,842981
lakshadweep,2020,3,Financial Services,27,45457
lakshadweep,2020,3,Others,17,42055
lakshadweep,2018,2,Peer-to-peer payments,1315,5757123
lakshadweep,2018,2,Recharge & bill payments,750,353202
lakshadweep,2018,2,Merchant payments,42,64568
lakshadweep,2018,2,Financial Services,6,9134
lakshadweep,2018,2,Others,19,3780
lakshadweep,2018,1,Peer-to-peer payments,423,1860278
lakshadweep,2018,1,Recharge & bill payments,342,61432
lakshadweep,2018,1,Merchant payments,5,590
lakshadweep,2018,1,Others,8,6310
lakshadweep,2018,4,Recharge & bill payments,792,351201
lakshadweep,2018,4,Peer-to-peer payments,689,3841230
lakshadweep,2018,4,Merchant payments,144,262079
lakshadweep,2018,4,Financial Services,6,389
lakshadweep,2018,4,Others,11,8312
lakshadweep,2018,3,Peer-to-peer payments,841,3926048
lakshadweep,2018,3,Recharge & bill payments,760,300978
lakshadweep,2018,3,Merchant payments,87,94046
lakshadweep,2018,3,Others,15,17958
lakshadweep,2023,2,Peer-to-peer payments,16924,80630344
lakshadweep,2023,2,Merchant payments,9524,12585603
lakshadweep,2023,2,Recharge & bill payments,8287,4632264
lakshadweep,2023,2,Financial Services,105,52460
lakshadweep,2023,2,Others,78,86767
lakshadweep,2023,1,Peer-to-peer payments,14918,73202195
lakshadweep,2023,1,Recharge & bill payments,8287,3929048
lakshadweep,2023,1,Merchant payments,6123,7988014
lakshadweep,2023,1,Financial Services,153,160430
lakshadweep,2023,1,Others,39,42274
lakshadweep,2023,3,Peer-to-peer payments,20220,77301147
lakshadweep,2023,3,Merchant payments,14902,12027729
lakshadweep,2023,3,Recharge & bill payments,8577,5093309
lakshadweep,2023,3,Financial Services,16,12540
lakshadweep,2023,3,Others,42,92336
lakshadweep,2021,2,Recharge & bill payments,5499,1745295
lakshadweep,2021,2,Peer-to-peer payments,4069,23996417
lakshadweep,2021,2,Merchant payments,1743,1525331
lakshadweep,2021,2,Financial Services,29,15052
lakshadweep,2021,2,Others,44,101366
lakshadweep,2021,1,Peer-to-peer payments,3942,24823715
lakshadweep,2021,1,Recharge & bill payments,3541,1070209
lakshadweep,2021,1,Merchant payments,1537,1040213
lakshadweep,2021,1,Financial Services,19,15929
lakshadweep,2021,1,Others,46,92715
lakshadweep,2021,4,Peer-to-peer payments,7154,44696668
lakshadweep,2021,4,Recharge & bill payments,5355,2093901
lakshadweep,2021,4,Merchant payments,2872,4071239
lakshadweep,2021,4,Financial Services,27,19994
lakshadweep,2021,4,Others,62,116381
lakshadweep,2021,3,Peer-to-peer payments,5687,34142107
lakshadweep,2021,3,Recharge & bill payments,5153,1700287
lakshadweep,2021,3,Merchant payments,2450,2750367
lakshadweep,2021,3,Financial Services,48,137227
lakshadweep,2021,3,Others,32,73174
goa,2019,2,Peer-to-peer payments,373759,1391933790
goa,2019,2,Recharge & bill payments,278060,93218689
goa,2019,2,Merchant payments,104592,92873008
goa,2019,2,Financial Services,1211,515859
goa,2019,2,Others,10819,13325754
goa,2019,1,Peer-to-peer payments,378848,1310759847
goa,2019,1,Recharge & bill payments,275277,78212835
goa,2019,1,Merchant payments,74527,75946974
goa,2019,1,Financial Services,2013,499592
goa,2019,1,Others,8147,9904147
goa,2019,4,Peer-to-peer payments,698728,2484453030
goa,2019,4,Recharge & bill payments,552421,205602115
goa,2019,4,Merchant payments,250893,218404664
goa,2019,4,Financial Services,1497,649712
goa,2019,4,Others,11733,14350825
goa,2019,3,Peer-to-peer payments,475178,1704668027
goa,2019,3,Recharge & bill payments,453806,157952854
goa,2019,3,Merchant payments,150578,123948570
goa,2019,3,Financial Services,1510,1282344
goa,2019,3,Others,11344,12515394
goa,2022,2,Merchant payments,7812998,5736211013
goa,2022,2,Peer-to-peer payments,5097942,16372343177
goa,2022,2,Recharge & bill payments,1279377,738765635
goa,2022,2,Financial Services,10666,13192736
goa,2022,2,Others,15071,12525197
goa,2022,1,Merchant payments,6364271,4682000388
goa,2022,1,Peer-to-peer payments,4640380,14449830641
goa,2022,1,Recharge & bill payments,1177071,646403472
goa,2022,1,Financial Services,11677,17490493
goa,2022,1,Others,20699,20720407
goa,2022,4,Merchant payments,10319138,6739205748
goa,2022,4,Peer-to-peer payments,5652373,17421974714
goa,2022,4,Recharge & bill payments,1195865,734121700
goa,2022,4,Financial Services,12147,15705663
goa,2022,4,Others,13151,13978544
goa,2022,3,Merchant payments,7595135,5112175255
goa,2022,3,Peer-to-peer payments,4449008,13780955270
goa,2022,3,Recharge & bill payments,1122869,657115143
goa,2022,3,Financial Services,9992,12650738
goa,2022,3,Others,11683,11368868
goa,2020,2,Recharge & bill payments,758617,241196540
goa,2020,2,Peer-to-peer payments,493326,1766723888
goa,2020,2,Merchant payments,221358,168591711
goa,2020,2,Financial Services,3081,3328361
goa,2020,2,Others,5710,3775927
goa,2020,1,Peer-to-peer payments,817198,2851686768
goa,2020,1,Recharge & bill payments,678079,244739382
goa,2020,1,Merchant payments,373110,298421548
goa,2020,1,Financial Services,1762,1816477
goa,2020,1,Others,11088,13707055
goa,2020,4,Peer-to-peer payments,1550251,5407626413
goa,2020,4,Merchant payments,1389834,1123844212
goa,2020,4,Recharge & bill payments,839199,345088772
goa,2020,4,Financial Services,7287,10386560
goa,2020,4,Others,14810,12846789
goa,2020,3,Peer-to-peer payments,759351,2723430713
goa,2020,3,Recharge & bill payments,696770,280187505
goa,2020,3,Merchant payments,446880,353193881
goa,2020,3,Financial Services,4985,6418950
goa,2020,3,Others,7545,5112530
goa,2018,2,Recharge & bill payments,120943,30994284
goa,2018,2,Peer-to-peer payments,87878,419492232
goa,2018,2,Merchant payments,12456,20162855
goa,2018,2,Financial Services,1903,733429
goa,2018,2,Others,6395,7221023
goa,2018,1,Recharge & bill payments,85991,18273814
goa,2018,1,Peer-to-peer payments,59651,268175048
goa,2018,1,Merchant payments,7880,11036031
goa,2018,1,Financial Services,1191,520105
goa,2018,1,Others,6184,5851742
goa,2018,4,Peer-to-peer payments,246426,1021902315
goa,2018,4,Recharge & bill payments,212122,54832855
goa,2018,4,Merchant payments,45586,66666113
goa,2018,4,Financial Services,2523,723599
goa,2018,4,Others,8098,8880194
goa,2018,3,Recharge & bill payments,158797,40314972
goa,2018,3,Peer-to-peer payments,150297,639468418
goa,2018,3,Merchant payments,21587,26634198
goa,2018,3,Financial Services,1867,468171
goa,2018,3,Others,6963,6281208
goa,2023,2,Merchant payments,15990744,10146039934
goa,2023,2,Peer-to-peer payments,8589659,26985284919
goa,2023,2,Recharge & bill payments,1917200,1239783487
goa,2023,2,Financial Services,17352,25141843
goa,2023,2,Others,15635,15956760
goa,2023,1,Merchant payments,14273665,9074816758
goa,2023,1,Peer-to-peer payments,8071768,24773922296
goa,2023,1,Recharge & bill payments,1816029,1197558557
goa,2023,1,Financial Services,16209,32648574
goa,2023,1,Others,17399,18019590
goa,2023,3,Merchant payments,16565190,10365884105
goa,2023,3,Peer-to-peer payments,8489945,25735484138
goa,2023,3,Recharge & bill payments,1913363,1234664127
goa,2023,3,Financial Services,17422,26274694
goa,2023,3,Others,13808,12872910
goa,2021,2,Merchant payments,1869384,1411529033
goa,2021,2,Peer-to-peer payments,1866837,6195032351
goa,2021,2,Recharge & bill payments,953219,383804809
goa,2021,2,Financial Services,8303,12371843
goa,2021,2,Others,12392,10115549
goa,2021,1,Peer-to-peer payments,2235456,7553384653
goa,2021,1,Merchant payments,2195509,1768358976
goa,2021,1,Recharge & bill payments,880682,410604192
goa,2021,1,Financial Services,8138,12207778
goa,2021,1,Others,11764,12687278
goa,2021,4,Merchant payments,5474662,4384250602
goa,2021,4,Peer-to-peer payments,4408822,13618351952
goa,2021,4,Recharge & bill payments,1170180,585734312
goa,2021,4,Financial Services,11320,17101084
goa,2021,4,Others,23775,21819163
goa,2021,3,Merchant payments,2865625,2143135314
goa,2021,3,Peer-to-peer payments,2560305,7871092673
goa,2021,3,Recharge & bill payments,1017351,438838003
goa,2021,3,Financial Services,8337,12943224
goa,2021,3,Others,16145,12416377
nagaland,2019,2,Recharge & bill payments,92492,21350211
nagaland,2019,2,Peer-to-peer payments,81065,487705354
nagaland,2019,2,Merchant payments,12949,8990954
nagaland,2019,2,Financial Services,286,129758
nagaland,2019,2,Others,1961,1890404
nagaland,2019,1,Recharge & bill payments,87596,20020458
nagaland,2019,1,Peer-to-peer payments,71642,411855878
nagaland,2019,1,Merchant payments,7306,8187940
nagaland,2019,1,Financial Services,430,101072
nagaland,2019,1,Others,1605,1776362
nagaland,2019,4,Recharge & bill payments,172761,39720745
nagaland,2019,4,Peer-to-peer payments,128674,777298578
nagaland,2019,4,Merchant payments,13578,15460907
nagaland,2019,4,Financial Services,499,283291
nagaland,2019,4,Others,1658,1773615
nagaland,2019,3,Recharge & bill payments,145812,33293527
nagaland,2019,3,Peer-to-peer payments,100736,601803135
nagaland,2019,3,Merchant payments,13031,13381591
nagaland,2019,3,Financial Services,210,229319
nagaland,2019,3,Others,2089,2248897
nagaland,2022,2,Peer-to-peer payments,1032542,4933041257
nagaland,2022,2,Merchant payments,513456,640665988
nagaland,2022,2,Recharge & bill payments,479322,162238616
nagaland,2022,2,Financial Services,1547,1519503
nagaland,2022,2,Others,4462,2819984
nagaland,2022,1,Peer-to-peer payments,963378,4798355631
nagaland,2022,1,Recharge & bill payments,529038,175942440
nagaland,2022,1,Merchant payments,425336,563650239
nagaland,2022,1,Financial Services,2022,2503998
nagaland,2022,1,Others,6178,4499397
nagaland,2022,4,Peer-to-peer payments,1314122,5888068476
nagaland,2022,4,Merchant payments,647805,906834415
nagaland,2022,4,Recharge & bill payments,508230,170028535
nagaland,2022,4,Financial Services,2104,1909585
nagaland,2022,4,Others,3944,3125371
nagaland,2022,3,Peer-to-peer payments,990896,4568905305
nagaland,2022,3,Merchant payments,467257,642368278
nagaland,2022,3,Recharge & bill payments,430854,148324294
nagaland,2022,3,Financial Services,1479,2345498
nagaland,2022,3,Others,3627,2457117
nagaland,2020,2,Recharge & bill payments,328269,85264116
nagaland,2020,2,Peer-to-peer payments,166866,1025000209
nagaland,2020,2,Merchant payments,20004,25214703
nagaland,2020,2,Financial Services,860,989239
nagaland,2020,2,Others,1567,1206234
nagaland,2020,1,Recharge & bill payments,221741,53662023
nagaland,2020,1,Peer-to-peer payments,135966,821508819
nagaland,2020,1,Merchant payments,18249,17663339
nagaland,2020,1,Financial Services,528,215066
nagaland,2020,1,Others,1567,1730779
nagaland,2020,4,Peer-to-peer payments,417393,2563827858
nagaland,2020,4,Recharge & bill payments,335297,91929581
nagaland,2020,4,Merchant payments,90496,113115660
nagaland,2020,4,Financial Services,1068,1017278
nagaland,2020,4,Others,3571,3194492
nagaland,2020,3,Recharge & bill payments,347494,91214897
nagaland,2020,3,Peer-to-peer payments,330638,1851638119
nagaland,2020,3,Merchant payments,51912,62568884
nagaland,2020,3,Financial Services,2544,2136903
nagaland,2020,3,Others,3731,2090339
nagaland,2018,2,Recharge & bill payments,41959,9139467
nagaland,2018,2,Peer-to-peer payments,20099,140193107
nagaland,2018,2,Merchant payments,1529,2293935
nagaland,2018,2,Financial Services,379,153458
nagaland,2018,2,Others,1633,1545608
nagaland,2018,1,Recharge & bill payments,28198,5361675
nagaland,2018,1,Peer-to-peer payments,11631,69830122
nagaland,2018,1,Merchant payments,822,1170667
nagaland,2018,1,Financial Services,399,299016
nagaland,2018,1,Others,1795,1344409
nagaland,2018,4,Recharge & bill payments,72881,16615511
nagaland,2018,4,Peer-to-peer payments,53723,358926253
nagaland,2018,4,Merchant payments,10350,10500634
nagaland,2018,4,Financial Services,587,216127
nagaland,2018,4,Others,1792,1754940
nagaland,2018,3,Recharge & bill payments,54885,12664922
nagaland,2018,3,Peer-to-peer payments,33930,223964723
nagaland,2018,3,Merchant payments,3518,3631042
nagaland,2018,3,Financial Services,460,125171
nagaland,2018,3,Others,1578,1406883
nagaland,2023,2,Peer-to-peer payments,1617109,6785635810
nagaland,2023,2,Merchant payments,727260,1034147550
nagaland,2023,2,Recharge & bill payments,572760,197242689
nagaland,2023,2,Financial Services,2070,1698008
nagaland,2023,2,Others,2802,2675253
nagaland,2023,1,Peer-to-peer payments,1499574,6682278926
nagaland,2023,1,Recharge & bill payments,594157,217058376
